codmes,id_persona,codtarget,cem,ingreso_neto,linea_ofrecida,margen
201902,43208,0,639.0,2034.0,1300,-5.0
201902,124907,0,773.0,3108.0,5300,-5.0
201902,63664,0,512.0,2115.0,1600,-5.0
201902,5721,0,1948.0,866.0,13200,-5.0
201902,232727,0,2216.0,411.9,19100,-5.0
201902,13572,0,135.0,2115.0,2100,-5.0
201902,45468,0,668.0,581.0,4800,-5.0
201902,30082,0,915.0,1064.7,4500,-5.0
201902,43364,0,714.0,3097.0,2000,-5.0
201902,147143,0,449.0,1584.0,11300,-5.0
201902,112010,1,831.0,2145.0,2100,6.0
201902,129998,1,1201.0,4391.0,8900,0.0
201902,94995,1,542.0,4253.0,1000,69.0
201902,176843,0,4338.0,1621.0,18000,-5.0
201902,184872,0,118.0,447.5,1000,-5.0
201902,110254,0,791.0,1858.0,22900,-5.0
201902,62412,0,1.0,1876.0,9500,-5.0
201902,12014,0,373.0,2662.0,1300,-5.0
201902,76817,0,275.0,425.3,1500,-10.0
201902,20901,0,1029.0,32.0,19700,-5.0
201902,99261,0,1202.0,1838.0,18500,-5.0
201902,82434,0,1008.0,316.6,1000,-5.0
201902,111181,1,5469.0,9274.0,23100,861.0
201902,123976,0,4983.0,316.6,42200,-5.0
201902,225632,0,844.0,1786.0,4200,-5.0
201902,184447,1,1167.0,4051.0,5300,25.0
201902,128002,0,1275.0,2115.0,5600,-5.0
201902,178956,0,52.0,2662.0,3600,-5.0
201902,142271,0,1.0,1862.0,33400,-5.0
201902,66501,0,1.0,962.0,1700,-5.0
201902,78050,0,329.0,374.4,3500,-5.0
201902,135769,0,928.0,1111.0,8800,-5.0
201902,125357,0,921.0,1683.0,10600,-5.0
201902,77482,0,864.0,2575.0,5300,-5.0
201902,96268,0,496.0,3083.0,1400,-5.0
201902,236595,0,63.0,336.1,1000,-5.0
201902,140582,1,252.0,2004.0,2000,-1.0
201902,3442,1,1609.0,4175.0,1700,129.0
201902,134095,1,202.0,2662.0,2600,53.0
201902,192828,1,260.0,492.7,1200,5.0
201902,256177,1,684.0,5328.0,4000,457.0
201902,15876,0,129.0,2575.0,1800,-5.0
201902,50907,1,1449.0,7229.0,4600,12.0
201902,208145,0,2592.0,1123.2,4200,-5.0
201902,14254,0,988.0,1193.0,4600,-5.0
201902,141685,0,2271.0,984.1,6300,-5.0
201902,141498,0,248.0,2662.0,3400,-5.0
201902,55130,0,772.0,374.4,1000,-5.0
201902,78425,0,313.0,144.0,5900,-5.0
201902,200184,0,804.0,1626.0,4200,-10.0
201902,245102,0,344.0,557.0,900,-5.0
201902,241825,0,563.0,2019.0,1700,-5.0
201902,92815,0,774.0,1717.0,1300,-5.0
201902,194992,0,815.0,474.1,20500,-5.0
201902,114336,0,881.0,1621.0,1400,-5.0
201902,188442,0,1.0,1656.0,2700,-5.0
201902,171539,0,143.0,1139.4,5000,-5.0
201902,176577,0,519.0,575.1,1000,-5.0
201902,131306,0,314.0,1722.0,14200,-5.0
201902,75264,0,67.0,370.9,1300,-5.0
201902,97656,1,669.0,3189.0,2500,3.0
201902,13142,0,923.0,1813.0,9200,-5.0
201902,56999,0,586.0,2042.0,7700,-5.0
201902,169076,0,3282.0,230.0,27800,-5.0
201902,101687,0,198.0,341.9,1800,-10.0
201902,59113,0,2920.0,2662.0,50900,-5.0
201902,66062,0,314.0,2026.0,1900,-5.0
201902,108251,1,482.0,1813.0,1000,58.0
201902,217149,0,810.0,453.8,2100,-5.0
201902,126846,1,72.0,2662.0,2600,50.0
201902,200318,1,414.0,3901.0,1000,140.0
201902,36914,0,1201.0,457.9,14200,-5.0
201902,221757,0,277.0,1320.0,700,-5.0
201902,99060,0,1.0,450.0,3500,-5.0
201902,126326,0,331.0,462.6,1600,-5.0
201902,109118,0,613.0,1675.0,1300,-5.0
201902,178425,1,621.0,2662.0,1300,19.0
201902,204578,1,787.0,1889.0,7400,189.0
201902,88480,0,1.0,336.1,9200,-5.0
201902,205206,1,680.0,1644.0,1600,-2.0
201902,226114,1,1954.0,4253.0,10600,48.0
201902,213652,0,2125.0,904.0,10600,-5.0
201902,22878,0,1470.0,1683.0,20500,-5.0
201902,181981,0,1675.0,571.7,31900,-10.0
201902,125805,0,738.0,2004.0,6000,-5.0
201902,198207,0,1070.0,434.8,9900,-5.0
201902,221834,0,497.0,1813.0,900,-5.0
201902,214341,0,1017.0,394.5,1300,-5.0
201902,77682,0,1.0,374.4,18700,-5.0
201902,207362,0,610.0,2115.0,5800,-5.0
201902,127794,1,2181.0,4253.0,6300,228.0
201902,18434,0,436.0,316.6,5500,-5.0
201902,28519,0,284.0,631.2,2700,-5.0
201902,224451,0,733.0,2115.0,6600,-5.0
201902,77166,0,912.0,1420.0,2600,-5.0
201902,89038,0,835.0,561.6,1900,-10.0
201902,103239,0,549.0,810.2,1000,-10.0
201902,223452,0,2102.0,2000.0,6300,-10.0
201902,157187,0,1623.0,2115.0,1500,-5.0
201902,85827,1,563.0,7229.0,1700,-1.0
201902,255408,1,965.0,4791.6,2600,157.0
201902,105542,0,1639.0,612.3,10100,-10.0
201902,219825,0,229.0,1939.0,2400,-5.0
201902,28793,0,1306.0,2960.0,7900,-5.0
201902,159258,0,955.0,611.8,1000,-5.0
201902,196553,0,316.0,1842.0,2100,-5.0
201902,180513,0,368.0,1022.0,27800,-5.0
201902,33818,0,1627.0,1804.0,7300,-5.0
201902,127183,0,3456.0,1013.0,12100,-5.0
201902,37317,1,639.0,1937.0,1300,26.0
201902,224311,0,726.0,2575.0,4200,-5.0
201902,20640,0,1313.0,1222.0,10100,-5.0
201902,133668,0,1198.0,673.0,4700,-10.0
201902,189170,0,595.0,282.0,1800,-5.0
201902,113221,0,643.0,1325.0,4300,-5.0
201902,143504,0,769.0,1239.0,2100,-5.0
201902,211995,1,2925.0,5200.0,4100,367.0
201902,130230,1,711.0,2662.0,1300,41.0
201902,98707,0,966.0,2865.0,6000,-5.0
201902,76158,0,623.0,2115.0,14200,-5.0
201902,129617,0,457.0,39.0,9800,-5.0
201902,3438,0,1.0,2865.0,10500,-5.0
201902,238818,0,1.0,2016.0,2100,-5.0
201902,220158,0,672.0,1741.0,1700,-5.0
201902,21632,0,1.0,316.6,4800,-5.0
201902,87058,1,1802.0,4475.0,8900,106.0
201902,104996,0,821.0,2662.0,5300,-5.0
201902,192998,0,1631.0,1874.0,1500,-5.0
201902,156243,0,1221.0,2115.0,5200,-5.0
201902,227186,1,1494.0,3166.0,6300,22.0
201902,101158,0,1208.0,316.6,24700,-5.0
201902,44848,0,1129.0,3083.0,17400,-5.0
201902,202647,1,1.0,1983.0,1900,1.0
201902,212092,0,194.0,1325.0,1000,-5.0
201902,70239,0,1.0,1325.0,10600,-5.0
201902,49731,0,197.0,511.0,2600,-5.0
201902,18974,0,415.0,1858.0,800,-5.0
201902,156880,1,84.0,1741.0,1000,59.0
201902,191383,1,295.0,2125.0,1000,-2.0
201902,146313,0,1173.0,1620.0,4700,-5.0
201902,39840,0,304.0,2542.0,1900,-5.0
201902,132447,0,1.0,2662.0,10400,-5.0
201902,234194,0,553.0,325.7,1000,-5.0
201902,81507,1,1.0,2152.0,7500,8.0
201902,178464,0,136.0,2810.0,10600,-5.0
201902,207005,1,304.0,325.7,1000,-5.0
201902,153765,1,1478.0,3334.0,15000,387.0
201902,176664,0,266.0,1882.0,1200,-5.0
201902,255217,0,11.0,505.5,1400,-5.0
201902,80458,1,1049.0,3166.0,6300,11.0
201902,187927,1,1298.0,5805.0,15100,109.0
201902,172695,0,2129.0,453.0,21100,-5.0
201902,147398,1,774.0,2115.0,4300,33.0
201902,87253,1,701.0,2029.0,2000,94.0
201902,16321,0,269.0,656.0,1100,-5.0
201902,242140,0,568.0,445.0,1000,-5.0
201902,119521,0,187.0,355.5,1800,-10.0
201902,103564,0,344.0,279.0,1800,-5.0
201902,4212,0,467.0,2838.0,800,-5.0
201902,77037,1,526.0,1879.0,1000,-5.0
201902,35904,0,876.0,369.2,4900,-5.0
201902,245775,0,503.0,492.7,900,-5.0
201902,137148,0,891.0,2662.0,1300,-10.0
201902,77633,0,515.0,541.6,1900,-10.0
201902,18558,0,1.0,336.5,2600,-5.0
201902,244573,0,57.0,336.5,1000,-5.0
201902,240266,0,344.0,1781.0,900,-5.0
201902,105721,0,1255.0,425.3,21600,-10.0
201902,25895,1,2748.0,6020.0,33100,-5.0
201902,102745,0,768.0,447.5,6200,-5.0
201902,140952,0,214.0,316.6,10000,-5.0
201902,441,0,968.0,2575.0,2600,-5.0
201902,188085,0,501.0,2575.0,10900,-5.0
201902,235007,0,292.0,316.6,9400,-5.0
201902,255882,1,522.0,14713.2,1000,83.0
201902,742,0,909.0,2662.0,5000,-5.0
201902,9645,1,234.0,1881.0,1800,176.0
201902,244620,0,165.0,1325.0,1000,-5.0
201902,76183,1,642.0,2662.0,1300,87.0
201902,247164,0,622.0,1802.0,1900,-5.0
201902,232056,1,1368.0,3007.0,7500,78.0
201902,90232,1,2562.0,4119.0,7300,22.0
201902,249620,1,814.0,3807.0,2100,6.0
201902,247881,0,147.0,165.0,3200,-5.0
201902,199310,0,951.0,336.1,1300,-5.0
201902,132802,0,778.0,477.4,22100,-5.0
201902,79566,0,928.0,1509.0,2600,-5.0
201902,55197,0,582.0,2662.0,1000,-5.0
201902,19155,0,1.0,411.9,19700,-5.0
201902,137253,0,538.0,741.7,1000,-10.0
201902,2264,0,1.0,2035.0,5300,-5.0
201902,49370,0,594.0,1722.5,5300,-5.0
201902,124647,0,595.0,1954.0,1900,-5.0
201902,151150,0,2886.0,345.3,28700,-10.0
201902,196077,0,1161.0,404.5,1200,-5.0
201902,240022,0,344.0,1804.0,1300,-5.0
201902,137522,0,1.0,411.9,2700,-5.0
201902,41066,0,1.0,1225.0,1400,-5.0
201902,202681,0,236.0,2042.0,1000,-5.0
201902,180998,0,948.0,2960.0,25500,-5.0
201902,107368,0,709.0,2115.0,4300,-5.0
201902,85526,0,1193.0,316.6,5000,-5.0
201902,120411,0,2180.0,354.5,8500,-10.0
201902,17725,0,1344.0,447.5,12000,-5.0
201902,7743,0,4638.0,1325.0,56200,-5.0
201902,154886,0,720.0,1827.0,2600,-5.0
201902,254707,0,1066.0,2662.0,3000,-5.0
201902,157200,1,3034.0,6773.0,30400,-5.0
201902,201967,0,557.0,2097.1,6100,-10.0
201902,132067,0,1.0,492.7,2600,-5.0
201902,75712,1,70.0,2662.0,2600,133.0
201902,230376,0,3720.0,1612.0,1300,-5.0
201902,3000,1,1243.0,3166.0,6300,51.0
201902,62291,0,430.0,1625.0,14200,-5.0
201902,27897,0,2959.0,439.6,28900,-10.0
201902,109069,1,114.0,7570.0,1000,-1.0
201902,206867,0,313.0,2604.0,1300,-5.0
201902,72341,0,585.0,2662.0,2600,-5.0
201902,5798,0,1806.0,1169.0,20400,-5.0
201902,123640,1,1482.0,3007.0,6000,-2.0
201902,173449,0,614.0,1858.0,1800,-5.0
201902,165873,0,522.0,2674.0,2600,-5.0
201902,218588,0,539.0,315.5,1800,-5.0
201902,62088,0,1.0,378.6,13700,-5.0
201902,225172,0,1.0,1722.5,11200,-5.0
201902,241304,0,112.0,394.5,1000,-5.0
201902,10468,0,753.0,1918.0,10600,-5.0
201902,218071,1,299.0,3166.0,2500,164.0
201902,170372,0,1372.0,398.0,22100,-5.0
201902,32855,0,324.0,2115.0,9500,-5.0
201902,146998,0,651.0,2662.0,3100,-5.0
201902,231813,0,1125.0,316.6,1100,-5.0
201902,229722,0,463.0,2662.0,1800,-5.0
201902,66209,0,555.0,3083.0,18500,-5.0
201902,49881,0,1158.0,316.6,13700,-5.0
201902,206599,0,792.0,1781.0,9300,-5.0
201902,72044,0,1.0,2115.0,1100,-5.0
201902,87395,0,1.0,2575.0,4200,-5.0
201902,227898,1,770.0,11839.0,2100,30.0
201902,146706,0,997.0,1779.0,24600,-5.0
201902,84245,1,571.0,1751.0,1700,94.0
201902,169204,1,584.0,2115.0,1000,104.0
201902,215392,0,1004.0,425.3,1300,-10.0
201902,242794,1,981.0,2115.0,1000,52.0
201902,134653,0,460.0,627.6,17400,-5.0
201902,148864,0,1.0,2896.0,1900,-5.0
201902,21523,0,626.0,353.5,1000,-10.0
201902,48953,1,616.0,1918.0,1000,23.0
201902,113810,0,799.0,938.1,4300,-5.0
201902,17058,0,1155.0,1530.0,4600,-5.0
201902,41904,1,910.0,2115.0,18500,82.0
201902,47838,0,6324.0,2196.0,30000,-5.0
201902,112737,0,1.0,600.2,5700,-10.0
201902,149223,0,258.0,77.0,3400,-5.0
201902,205522,0,805.0,760.0,4200,-10.0
201902,210352,0,208.0,325.7,4100,-5.0
201902,154003,1,979.0,17322.0,8700,52.0
201902,234487,0,338.0,429.1,1900,-10.0
201902,84654,1,2007.0,6859.0,6300,347.0
201902,113478,0,197.0,2509.0,1000,-5.0
201902,232792,0,913.0,835.0,1300,-5.0
201902,223987,1,758.0,3744.0,7400,271.0
201902,220386,0,678.0,1937.0,4200,-5.0
201902,22595,0,370.0,325.7,3900,-5.0
201902,56336,0,366.0,2115.0,16500,-5.0
201902,234183,0,911.0,2000.0,9300,-10.0
201902,43588,0,135.0,484.0,1800,-5.0
201902,204646,0,587.0,3083.0,4200,-5.0
201902,162345,1,150.0,492.7,4000,5.0
201902,46994,0,1.0,411.3,1500,-5.0
201902,219695,0,3524.0,2575.0,39700,-5.0
201902,130988,1,580.0,3709.0,1000,54.0
201902,73747,0,1120.0,1027.0,14200,-5.0
201902,186383,0,2232.0,3007.0,6300,-5.0
201902,133641,0,705.0,465.5,9300,-5.0
201902,103115,0,1007.0,2662.0,6300,-5.0
201902,243113,1,668.0,2115.0,2100,-5.0
201902,174266,1,524.0,3205.0,6400,-5.0
201902,111063,1,429.0,4776.0,7100,-1.0
201902,28321,0,1.0,438.2,7900,-10.0
201902,255212,0,419.0,475.0,9700,-5.0
201902,92981,0,528.0,1272.0,2600,-5.0
201902,211035,0,951.0,316.6,1300,-5.0
201902,105002,0,1.0,2145.0,1900,-5.0
201902,38968,0,827.0,822.6,4200,-10.0
201902,157094,0,706.0,3007.0,8000,-5.0
201902,177808,0,1185.0,2244.0,6200,-5.0
201902,191248,0,2344.0,307.0,31000,-5.0
201902,74681,0,381.0,370.9,1600,-5.0
201902,150449,1,541.0,2662.0,1000,67.0
201902,174415,0,255.0,425.3,1700,-10.0
201902,219740,0,1321.0,1751.0,2400,-5.0
201902,47077,1,488.0,2029.0,2000,21.0
201902,189219,0,1.0,1621.0,4400,-5.0
201902,175069,1,740.0,4077.0,18300,110.0
201902,106911,0,748.0,394.5,1000,-5.0
201902,226585,1,450.0,447.5,1300,47.0
201902,47489,0,2280.0,988.0,1200,-5.0
201902,160876,0,1504.0,374.4,15600,-5.0
201902,185267,0,682.0,3060.0,1700,-5.0
201902,83318,0,729.0,316.6,1900,-5.0
201902,241385,1,1.0,1704.0,1400,98.0
201902,176580,0,489.0,1813.0,5300,-5.0
201902,11221,0,1.0,2626.0,1300,-5.0
201902,220080,0,1210.0,400.3,5300,-5.0
201902,152081,0,690.0,2662.0,6400,-5.0
201902,41483,1,1.0,1973.0,3900,-1.0
201902,30605,0,497.0,435.8,1000,-10.0
201902,116375,0,634.0,265.0,1000,-5.0
201902,230285,1,1935.0,4253.0,20100,200.0
201902,152719,0,1224.0,2662.0,12300,-5.0
201902,113684,0,1421.0,425.3,1500,-10.0
201902,130456,0,907.0,2115.0,4000,-5.0
201902,118335,1,1.0,3477.0,5200,0.0
201902,143004,0,526.0,336.1,5300,-5.0
201902,155621,0,454.0,663.0,1000,-10.0
201902,8213,1,1663.0,4776.0,9500,45.0
201902,99398,1,570.0,1730.0,1700,241.0
201902,130834,0,1832.0,2662.0,5900,-5.0
201902,213931,0,184.0,183.0,1000,-5.0
201902,205421,0,344.0,882.8,900,-5.0
201902,151254,1,798.0,2212.0,1100,110.0
201902,17905,0,135.0,2662.0,1200,-5.0
201902,205897,1,621.0,1751.0,1800,16.0
201902,84549,1,589.0,1787.0,1200,122.0
201902,1235,0,647.0,643.0,1900,-5.0
201902,255864,1,1280.0,2782.8,6500,74.0
201902,208517,1,853.0,3166.0,2600,120.0
201902,109867,0,598.0,1320.0,1800,-5.0
201902,164590,1,1580.0,3362.0,6700,272.0
201902,74988,0,1312.0,325.7,14200,-5.0
201902,23200,1,1284.0,4475.0,6700,-5.0
201902,175371,0,971.0,2115.0,8900,-5.0
201902,34574,0,136.0,2115.0,2600,-5.0
201902,62965,0,99.0,316.6,1700,-5.0
201902,3737,1,678.0,374.4,1100,-5.0
201902,135037,1,806.0,2100.0,4200,54.0
201902,228209,1,344.0,444.6,1300,65.0
201902,226330,0,874.0,3097.0,6300,-5.0
201902,62379,0,837.0,1994.0,5300,-5.0
201902,179877,0,701.0,757.0,6300,-5.0
201902,159624,0,492.0,1683.0,1800,-5.0
201902,183953,0,874.0,2115.0,2100,-5.0
201902,21831,0,919.0,2115.0,4700,-5.0
201902,70885,0,535.0,1741.0,1800,-5.0
201902,23053,0,758.0,1990.0,14800,-5.0
201902,121651,0,1954.0,1113.0,4000,-5.0
201902,244903,0,303.0,1630.0,1800,-5.0
201902,40284,1,798.0,2048.0,8100,346.0
201902,204142,0,220.0,2990.0,1300,-5.0
201902,161106,0,1559.0,492.7,9400,-5.0
201902,140078,0,350.0,337.7,1000,-10.0
201902,61976,1,568.0,1770.0,5300,-5.0
201902,70735,1,1214.0,3744.0,7400,87.0
201902,141914,0,1009.0,1346.0,6800,-5.0
201902,38705,0,753.0,70.0,8100,-5.0
201902,103604,0,91.0,2662.0,1900,-5.0
201902,177195,0,510.0,2737.0,10700,-5.0
201902,217076,0,344.0,2040.0,1300,-5.0
201902,174615,0,615.0,1889.0,1800,-5.0
201902,164478,0,293.0,2662.0,2900,-5.0
201902,176538,0,864.0,2.0,9300,-5.0
201902,18685,0,646.0,1915.0,1300,-5.0
201902,122321,0,543.0,460.6,4700,-5.0
201902,194323,0,436.0,477.6,1800,-5.0
201902,31182,0,155.0,1064.8,1900,-5.0
201902,11560,0,347.0,2662.0,1700,-5.0
201902,127022,1,751.0,2002.0,10600,45.0
201902,239745,0,427.0,425.3,9300,-10.0
201902,86521,1,1.0,4637.0,11500,-5.0
201902,169008,0,2039.0,369.9,17000,-5.0
201902,183964,0,1.0,1918.0,1700,-5.0
201902,245301,1,344.0,1756.0,1300,-5.0
201902,21185,0,315.0,792.0,1000,-5.0
201902,17545,0,213.0,438.8,1800,-5.0
201902,242082,1,222.0,1679.0,3300,-2.0
201902,255140,0,920.0,3003.0,16500,-5.0
201902,238335,0,1086.0,336.1,6100,-5.0
201902,31028,0,1.0,899.0,10600,-5.0
201902,90837,0,2014.0,439.1,17700,-5.0
201902,133149,0,203.0,57.0,12600,-5.0
201902,146538,0,928.0,505.5,8000,-5.0
201902,49766,0,334.0,439.1,1400,-5.0
201902,85432,1,169.0,3192.0,5300,-1.0
201902,94603,0,1.0,458.4,25500,-5.0
201902,82181,0,4794.0,1781.0,20000,-5.0
201902,166271,0,508.0,1792.0,1700,-5.0
201902,106484,0,1.0,1722.5,1900,-5.0
201902,208496,0,512.0,552.0,900,-5.0
201902,165317,0,1221.0,933.0,1300,-5.0
201902,170612,0,774.0,1734.0,5300,-5.0
201902,213561,0,757.0,3083.0,4000,-5.0
201902,211498,1,774.0,2096.0,1000,115.0
201902,114321,0,341.0,316.6,1800,-5.0
201902,255261,0,178.0,2662.0,1300,-5.0
201902,41846,1,795.0,2093.0,1000,119.0
201902,172854,0,1831.0,316.6,8600,-5.0
201902,104146,0,1765.0,532.4,5900,-5.0
201902,19645,1,771.0,1699.0,1000,13.0
201902,35626,0,465.0,406.9,1600,-5.0
201902,115243,1,862.0,2139.0,5400,-3.0
201902,198113,1,2168.0,4253.0,2100,-2.0
201902,184081,0,788.0,425.3,4200,-10.0
201902,23525,0,594.0,722.9,1900,-10.0
201902,33292,0,233.0,1781.0,1000,-5.0
201902,119148,0,1.0,1787.0,2700,-5.0
201902,183222,1,648.0,2662.0,5300,67.0
201902,177583,0,672.0,1766.0,4200,-5.0
201902,154735,1,646.0,2662.0,1300,12.0
201902,232751,0,726.0,2019.0,2100,-5.0
201902,176367,0,1498.0,2662.0,4800,-5.0
201902,126297,0,920.0,370.9,3800,-5.0
201902,70179,1,603.0,2034.0,4000,15.0
201902,1904,0,4074.0,100.0,40000,-5.0
201902,234647,1,603.0,2115.0,4200,259.0
201902,34068,1,638.0,1994.0,1000,61.0
201902,57241,0,1137.0,1781.0,2700,-5.0
201902,75441,0,563.0,492.7,1000,-5.0
201902,15896,1,491.0,1355.0,1000,39.0
201902,185952,0,698.0,1683.0,5300,-5.0
201902,36267,0,103.0,447.5,4000,-5.0
201902,252278,0,321.0,1694.0,1200,-5.0
201902,245617,0,523.0,443.1,9300,-10.0
201902,126208,0,748.0,686.8,4000,-10.0
201902,126943,0,1035.0,425.3,13800,-10.0
201902,25847,0,1796.0,2410.0,24100,-5.0
201902,87188,1,624.0,1918.0,1900,23.0
201902,231671,0,812.0,316.6,9700,-5.0
201902,17358,0,412.0,336.5,1800,-5.0
201902,9277,0,386.0,2662.0,4100,-5.0
201902,145885,1,946.0,3365.0,7400,243.0
201902,165161,0,232.0,426.6,4900,-10.0
201902,20789,0,704.0,485.0,4600,-5.0
201902,233021,0,468.0,1856.0,1900,-5.0
201902,145054,0,1931.0,2575.0,19100,-5.0
201902,189112,0,816.0,1882.0,4200,-5.0
201902,135517,0,1207.0,51.0,8900,-5.0
201902,152628,0,91.0,916.0,1000,-5.0
201902,210652,0,294.0,439.1,3400,-10.0
201902,55701,1,597.0,1827.0,1800,227.0
201902,29920,1,579.0,3365.0,4900,230.0
201902,230209,0,721.0,2048.0,5300,-5.0
201902,104629,0,2218.0,1813.0,6300,-5.0
201902,144794,0,1209.0,2662.0,10500,-5.0
201902,244478,1,189.0,313.1,1000,-5.0
201902,151668,0,1.0,2742.0,1400,-5.0
201902,247047,1,344.0,4791.6,1300,41.0
201902,162180,0,836.0,837.6,9300,-5.0
201902,206417,0,692.0,2575.0,4200,-5.0
201902,236094,0,445.0,2042.0,1300,-5.0
201902,117320,0,549.0,2145.0,10600,-5.0
201902,21045,0,535.0,1712.0,12300,-5.0
201902,213158,0,382.0,1325.0,1000,-5.0
201902,112147,0,116.0,727.6,2600,-10.0
201902,193118,0,703.0,336.5,5100,-5.0
201902,48969,0,52.0,336.1,1300,-5.0
201902,115383,0,824.0,1363.0,4200,-5.0
201902,211332,0,1335.0,382.0,4600,-5.0
201902,76234,0,1261.0,510.0,21600,-5.0
201902,157097,0,376.0,2196.0,1000,-5.0
201902,219363,0,225.0,316.6,1300,-5.0
201902,115434,0,2465.0,2115.0,36800,-5.0
201902,185435,0,590.0,2115.0,1800,-5.0
201902,29127,1,542.0,1779.0,1700,19.0
201902,237925,1,344.0,1325.0,1300,131.0
201902,9296,0,990.0,1889.0,11800,-5.0
201902,42331,0,53.0,2896.0,1800,-5.0
201902,97891,0,309.0,2662.0,4100,-5.0
201902,211784,0,347.0,425.3,3300,-10.0
201902,170012,1,2322.0,4572.0,2200,21.0
201902,199959,0,1120.0,425.3,4500,-10.0
201902,211546,0,583.0,1735.0,1700,-5.0
201902,205651,1,803.0,3083.0,16900,4.0
201902,140139,0,341.0,2115.0,1000,-5.0
201902,132628,0,831.0,1647.0,4200,-5.0
201902,102494,0,359.0,386.8,5300,-5.0
201902,118155,0,778.0,1325.0,2100,-5.0
201902,81417,0,1.0,1804.0,4500,-5.0
201902,141673,0,469.0,1196.7,2600,-5.0
201902,116272,0,665.0,400.2,5000,-5.0
201902,11263,0,60.0,42.0,1000,-5.0
201902,131322,0,658.0,440.1,1000,-5.0
201902,102596,0,1029.0,552.2,1300,-10.0
201902,184370,0,2108.0,124.0,3400,-5.0
201902,13604,0,1.0,1325.0,1000,-5.0
201902,23532,0,1.0,332.6,18500,-5.0
201902,131180,0,833.0,783.3,4200,-10.0
201902,81364,0,791.0,1874.0,1800,-5.0
201902,89975,0,712.0,2662.0,3700,-5.0
201902,16315,0,795.0,2662.0,2100,-5.0
201902,134422,1,600.0,1781.0,1700,-1.0
201902,128256,0,1390.0,463.7,4500,-5.0
201902,177879,0,1.0,1971.0,3400,-5.0
201902,239646,1,489.0,2662.0,1000,78.0
201902,155466,0,1308.0,434.3,8600,-10.0
201902,101798,0,572.0,2403.0,1800,-5.0
201902,161016,0,1.0,1128.0,5900,-5.0
201902,160371,1,510.0,1741.0,3400,21.0
201902,127688,0,1310.0,2300.9,6300,-10.0
201902,42209,0,595.0,1034.0,1300,-5.0
201902,144289,0,1.0,2644.0,3200,-5.0
201902,250960,1,195.0,3321.0,1000,66.0
201902,161299,0,241.0,607.9,1300,-5.0
201902,19045,0,525.0,316.6,9400,-5.0
201902,251422,1,357.0,17370.0,1400,103.0
201902,16606,0,403.0,378.6,17400,-5.0
201902,236772,0,668.0,841.0,1000,-5.0
201902,2706,0,58.0,2173.0,1000,-5.0
201902,93264,0,1789.0,447.8,28500,-10.0
201902,98988,0,938.0,154.0,2600,-5.0
201902,153644,1,414.0,1804.0,1800,49.0
201902,220020,0,1373.0,58.0,4500,-5.0
201902,27059,0,419.0,336.5,13800,-10.0
201902,96624,0,1.0,1325.0,21500,-5.0
201902,240455,0,1.0,1325.0,9300,-5.0
201902,239903,0,1134.0,839.2,15300,-10.0
201902,239733,0,1390.0,1756.0,8900,-5.0
201902,84064,0,328.0,2115.0,1800,-5.0
201902,75095,0,700.0,2115.0,1300,-5.0
201902,160348,0,936.0,2035.0,4000,-5.0
201902,108142,0,1479.0,1937.0,5600,-5.0
201902,166841,0,536.0,2742.0,2600,-5.0
201902,228823,0,434.0,1858.0,1800,-5.0
201902,37182,0,582.0,1059.1,3900,-5.0
201902,241321,0,192.0,651.4,1000,-5.0
201902,206978,1,794.0,1340.0,1000,38.0
201902,91348,0,878.0,2042.0,2500,-5.0
201902,176722,0,317.0,1973.0,1000,-5.0
201902,223327,1,591.0,3166.0,1800,140.0
201902,34762,0,533.0,2662.0,1800,-5.0
201902,207281,0,538.0,2115.0,5300,-5.0
201902,74726,0,388.0,2575.0,1800,-5.0
201902,100446,1,336.0,2030.0,4000,41.0
201902,58235,1,96.0,7150.0,1000,29.0
201902,179193,0,755.0,2575.0,4200,-5.0
201902,238472,1,271.0,362.2,700,-5.0
201902,154016,0,3130.0,374.4,10000,-5.0
201902,37877,0,2173.0,425.3,8600,-10.0
201902,229366,0,623.0,3083.0,22100,-5.0
201902,197819,0,2271.0,984.1,3800,-5.0
201902,92681,0,777.0,333.1,1300,-5.0
201902,164959,0,804.0,316.6,4200,-5.0
201902,112254,0,123.0,1781.0,2600,-5.0
201902,163189,0,1640.0,1910.0,6000,-5.0
201902,158304,0,364.0,1996.0,8700,-5.0
201902,134942,0,1591.0,3037.0,17500,-5.0
201902,245211,0,771.0,2698.0,5300,-5.0
201902,181297,0,1.0,1910.0,11500,-5.0
201902,82589,1,2067.0,4253.0,23300,55.0
201902,48210,0,178.0,447.5,1100,-10.0
201902,36126,0,685.0,325.7,7500,-5.0
201902,188018,0,902.0,316.6,17400,-5.0
201902,155594,1,959.0,2514.0,5000,-1.0
201902,43436,1,899.0,3257.0,14600,397.0
201902,252432,0,716.0,580.5,4200,-5.0
201902,171065,0,515.0,492.7,1000,-5.0
201902,53480,1,2219.0,4253.0,2100,190.0
201902,126259,1,591.0,1878.0,1000,7.0
201902,232482,1,508.0,1814.0,1000,56.0
201902,32170,1,836.0,2145.0,2100,108.0
201902,6802,0,1.0,1511.0,1900,-5.0
201902,41261,0,489.0,104.0,8100,-5.0
201902,110118,0,1791.0,2662.0,1900,-5.0
201902,44994,0,6852.0,777.0,100000,-5.0
201902,18329,0,1.0,2575.0,7900,-5.0
